Unclean,Clean,Noise_Pre_Processing,Training_Data,Noise_Post_Processing,Query
were it not in hope of thy reply  For  while I sit with thee  I seem in Heaven  And sweeter thy discourse is to my ear Than fruits of palm   tree pleasantest to thirst And hunger both  from labour  at the hour Of sweet repast  they satiate  and soon fill  Though pleasant  but thy words  with grace divine Imbued  bring to their sweetness no satiety ,hope thy reply sit thee Heaven sweeter thy discourse ear fruits palm tree pleasantest thirst hunger labour hour sweet repast satiate soon fill pleasant thy words grace divine Imbued bring sweetness satiety,9.43,"hope,thy,reply,sit,thee,Heaven,sweeter,thy,discourse,ear,fruits,palm,tree,pleasantest,thirst,hunger,labour,hour,sweet,repast,satiate,soon,fill,pleasant,thy,words,grace,divine,Imbued,bring,sweetness,satiety",0.00,
To whom thus Raphael answered heavenly meek ,Raphael answered heavenly meek,6.82,"Raphael,answered,heavenly,meek",0.00,
Nor are thy lips ungraceful  Sire of men  Nor tongue ineloquent  for God on thee Abundantly his gifts hath also poured Inward and outward both  his image fair  Speaking  or mute  all comeliness and grace Attends thee  and each word  each motion  forms  Nor less think we in Heaven of thee on Earth Than of our fellow   servant  and inquire Gladly into the ways of God with Man  For God  we see  hath honoured thee  and set On Man his equal love  Say therefore on  For I that day was absent  as befel  Bound on a voyage uncouth and obscure  Far on excursion toward the gates of Hell  Squared in full legion  To see that none thence issued forth a spy  Or enemy  while God was in his work  Lest he  incensed at such eruption bold  Destruction with creation might have mixed ,thy lips ungraceful Sire men tongue ineloquent God thee Abundantly gifts hath poured Inward outward image fair Speaking mute comeliness grace Attends thee word motion forms think Heaven thee Earth fellow servant inquire Gladly ways God Man God hath honoured thee set Man equal love day absent befel Bound voyage uncouth obscure Far excursion gates Hell Squared legion issued forth spy enemy God work Lest incensed eruption bold Destruction creation mixed,9.20,"thy,lips,ungraceful,Sire,men,tongue,ineloquent,God,thee,Abundantly,gifts,hath,poured,Inward,outward,image,fair,Speaking,mute,comeliness,grace,Attends,thee,word,motion,forms,think,Heaven,thee,Earth,fellow,servant,inquire,Gladly,ways,God,Man,God,hath,honoured,thee,set,Man,equal,love,day,absent,befel,Bound,voyage,uncouth,obscure,Far,excursion,gates,Hell,Squared,legion,issued,forth,spy,enemy,God,work,Lest,incensed,eruption,bold,Destruction,creation,mixed",0.00,
Not that they durst without his leave attempt  But us he sends upon his high behests For state  as Sovran King  and to inure Our prompt obedience ,durst leave attempt sends high behests state Sovran King inure prompt obedience,10.27,"durst,leave,attempt,sends,high,behests,state,Sovran,King,inure,prompt,obedience",0.00,
Fast we found  fast shut  The dismal gates  and barricadoed strong  But long ere our approaching heard within Noise  other than the sound of dance or song  Torment  and loud lament  and furious rage ,Fast found fast shut dismal gates barricadoed strong long ere approaching heard Noise sound dance song Torment loud lament furious rage,6.53,"Fast,found,fast,shut,dismal,gates,barricadoed,strong,long,ere,approaching,heard,Noise,sound,dance,song,Torment,loud,lament,furious,rage",0.00,
Glad we returned up to the coasts of light Ere sabbath   evening  so we had in charge ,Glad returned coasts light Ere sabbath evening charge,10.47,"Glad,returned,coasts,light,Ere,sabbath,evening,charge",0.00,
But thy relation now  for I attend  Pleased with thy words no less than thou with mine ,thy relation attend Pleased thy words thou,11.49,"thy,relation,attend,Pleased,thy,words,thou",0.00,
So spake the Godlike Power  and thus our Sire ,spake Godlike Power Sire,10.87,"spake,Godlike,Power,Sire",0.00,
For Man to tell how human life began Is hard  for who himself beginning knew Desire with thee still longer to converse Induced me ,Man tell human life began hard beginning knew Desire thee longer converse Induced,8.46,"Man,tell,human,life,began,hard,beginning,knew,Desire,thee,longer,converse,Induced",0.00,
As new waked from soundest sleep  Soft on the flowery herb I found me laid  In balmy sweat  which with his beams the sun Soon dried  and on the reeking moisture fed ,new waked soundest sleep Soft flowery herb found laid balmy sweat beams sun Soon dried reeking moisture fed,8.48,"new,waked,soundest,sleep,Soft,flowery,herb,found,laid,balmy,sweat,beams,sun,Soon,dried,reeking,moisture,fed",0.00,
Straight toward Heaven my wondering eyes I turned  And gazed a while the ample sky  till  raised By quick instinctive motion  up I sprung  As thitherward endeavouring  and upright Stood on my feet  about me round I saw Hill  dale  and shady woods  and sunny plains  And liquid lapse of murmuring streams  by these  Creatures that lived and moved  and walked  or flew  Birds on the branches warbling  all things smiled  With fragrance and with joy my heart o  erflowed ,Straight Heaven wondering eyes turned gazed ample sky till raised quick instinctive motion sprung thitherward endeavouring upright Stood feet round saw Hill dale shady woods sunny plains liquid lapse murmuring streams Creatures lived moved walked flew Birds branches warbling things smiled fragrance joy heart erflowed,7.48,"Straight,Heaven,wondering,eyes,turned,gazed,ample,sky,till,raised,quick,instinctive,motion,sprung,thitherward,endeavouring,upright,Stood,feet,round,saw,Hill,dale,shady,woods,sunny,plains,liquid,lapse,murmuring,streams,Creatures,lived,moved,walked,flew,Birds,branches,warbling,things,smiled,fragrance,joy,heart,erflowed",0.00,
Myself I then perused  and limb by limb Surveyed  and sometimes went  and sometimes ran With supple joints  as lively vigour led  But who I was  or where  or from what because  Knew not  to speak I tried  and forthwith spake  My tongue obeyed  and readily could name Whate  er I saw ,perused limb limb Surveyed went ran supple joints lively vigour led Knew speak tried forthwith spake tongue obeyed readily Whate er saw,10.60,"perused,limb,limb,Surveyed,went,ran,supple,joints,lively,vigour,led,Knew,speak,tried,forthwith,spake,tongue,obeyed,readily,Whate,er,saw",0.00,
Thou Sun  said I  fair light  And thou enlightened Earth  so fresh and gay  Ye Hills  and Dales  ye Rivers  Woods  and Plains  And ye that live and move  fair Creatures  tell  Tell  if ye saw  how I came thus  how here    Not of myself    by some great Maker then  In goodness and in power pre   eminent  Tell me  how may I know him  how adore  From whom I have that thus I move and live  And feel that I am happier than I know    While thus I called  and strayed I knew not whither  From where I first drew air  and first beheld This happy light  when  answer none returned  On a green shady bank  profuse of flowers  Pensive I sat me down  There gentle sleep First found me  and with soft oppression seised My droused sense  untroubled  though I thought I then was passing to my former state Insensible  and forthwith to dissolve  When suddenly stood at my head a dream  Whose inward apparition gently moved My fancy to believe I yet had being  And lived  One came  methought  of shape divine  And said   Thy mansion wants thee  Adam  rise   First Man  of men innumerable ordained  First Father ,Thou Sun said fair light thou enlightened Earth fresh gay Ye Hills Dales ye Rivers Woods Plains ye live fair Creatures tell Tell ye saw came great Maker goodness power pre eminent Tell know adore live feel happier know called strayed knew drew air beheld happy light answer returned green shady bank profuse flowers Pensive sat gentle sleep found soft oppression seised droused sense untroubled thought passing state Insensible forthwith dissolve suddenly stood head dream inward apparition gently moved fancy believe lived came methought shape divine said Thy mansion wants thee Adam rise Man men innumerable ordained Father,9.30,"Thou,Sun,said,fair,light,thou,enlightened,Earth,fresh,gay,Ye,Hills,Dales,ye,Rivers,Woods,Plains,ye,live,fair,Creatures,tell,Tell,ye,saw,came,great,Maker,goodness,power,pre,eminent,Tell,know,adore,live,feel,happier,know,called,strayed,knew,drew,air,beheld,happy,light,answer,returned,green,shady,bank,profuse,flowers,Pensive,sat,gentle,sleep,found,soft,oppression,seised,droused,sense,untroubled,thought,passing,state,Insensible,forthwith,dissolve,suddenly,stood,head,dream,inward,apparition,gently,moved,fancy,believe,lived,came,methought,shape,divine,said,Thy,mansion,wants,thee,Adam,rise,Man,men,innumerable,ordained,Father",0.00,
called by thee  I come thy guide  To the garden of bliss  thy seat prepared ,called thee come thy guide garden bliss thy seat prepared,6.58,"called,thee,come,thy,guide,garden,bliss,thy,seat,prepared",0.00,
So saying  by the hand he took me raised  And over fields and waters  as in air Smooth   sliding without step  last led me up A woody mountain  whose high top was plain  A circuit wide  enclosed  with goodliest trees Planted  with walks  and bowers  that what I saw Of Earth before scarce pleasant seemed ,saying hand took raised fields waters air Smooth sliding step led woody mountain high plain circuit wide enclosed goodliest trees Planted walks bowers saw Earth scarce pleasant,9.18,"saying,hand,took,raised,fields,waters,air,Smooth,sliding,step,led,woody,mountain,high,plain,circuit,wide,enclosed,goodliest,trees,Planted,walks,bowers,saw,Earth,scarce,pleasant",0.00,
Each tree  Loaden with fairest fruit that hung to the eye Tempting  stirred in me sudden appetite To pluck and eat  whereat I waked  and found Before mine eyes all real  as the dream Had lively shadowed  Here had new begun My wandering  had not he  who was my guide Up hither  from among the trees appeared  Presence Divine ,tree Loaden fairest fruit hung eye Tempting stirred sudden appetite pluck eat whereat waked found eyes real dream lively shadowed new begun wandering guide hither trees appeared Presence Divine,9.26,"tree,Loaden,fairest,fruit,hung,eye,Tempting,stirred,sudden,appetite,pluck,eat,whereat,waked,found,eyes,real,dream,lively,shadowed,new,begun,wandering,guide,hither,trees,appeared,Presence,Divine",0.00,
