Unclean,Clean,Noise_Pre_Processing,Training_Data,Noise_Post_Processing,Query
I shall never be hurt again  if you will only be so good as to give me the old handle of the broken crutch  grandmother  and the block of wood that lies in the chimney   corner  and that is of no use ,shall hurt good old handle broken crutch grandmother block wood lies chimney corner use,14.00,"shall,hurt,good,old,handle,broken,crutch,grandmother,block,wood,lies,chimney,corner,use",0.00,
 Take it then  dear  said the old woman   and you  ll find the handle of the broken crutch under my bed ,dear said old woman find handle broken crutch bed,11.54,"dear,said,old,woman,find,handle,broken,crutch,bed",0.00,
Paul went to work immediately  and fastened one end of the pole into the block of wood  so as to make something like a dry   rubbing brush ,Paul went work immediately fastened end pole block wood like dry rubbing brush,10.07,"Paul,went,work,immediately,fastened,end,pole,block,wood,like,dry,rubbing,brush",0.00,
 Look  grandmamma  look at my SCOTCHER ,Look grandmamma look SCOTCHER,5.13,"Look,grandmamma,look,SCOTCHER",0.00,
I call this thing my SCOTCHER  said Paul   because I shall always scotch the wheels with it ,thing SCOTCHER said Paul shall scotch wheels,10.87,"thing,SCOTCHER,said,Paul,shall,scotch,wheels",0.00,
I shall never pinch my fingers again  my hands  you see  will be safe at the end of this long stick  and  sister Anne  you need not be at the trouble of carrying any more stones after me up the hill  we shall never want stones any more ,shall pinch fingers hands safe end long stick sister Anne need trouble carrying stones hill shall want stones,12.71,"shall,pinch,fingers,hands,safe,end,long,stick,sister,Anne,need,trouble,carrying,stones,hill,shall,want,stones",0.00,
I wish it was morning  and that a carriage would come  that I might run up the hill  and try my scotcher ,wish morning carriage come run hill try scotcher,13.33,"wish,morning,carriage,come,run,hill,try,scotcher",0.00,
 And I wish that as many chaises may go by to   morrow as there did to   day  and that we may bring you as many halfpence  grandmother  said the little girl ,wish chaises morrow day bring halfpence grandmother said little girl,13.38,"wish,chaises,morrow,day,bring,halfpence,grandmother,said,little,girl",0.00,
 So do I  my dear Anne  said the old woman   for I mean that you and your brother shall have all the money that you get to   morrow ,dear Anne said old woman mean brother shall money morrow,13.64,"dear,Anne,said,old,woman,mean,brother,shall,money,morrow",0.00,
You may buy some gingerbread for yourselves  or some of those ripe plums that you saw at the fruit   stall the other day  which is just going into Dunstable ,buy gingerbread ripe plums saw fruit stall day going Dunstable,12.10,"buy,gingerbread,ripe,plums,saw,fruit,stall,day,going,Dunstable",0.00,
I told you then that I could not afford to buy such things for you  but now that you can earn halfpence for yourselves  children  it is fair should taste a ripe plum and bit of gingerbread for once and a way in your lives ,told afford buy things earn halfpence children fair taste ripe plum bit gingerbread way lives,13.51,"told,afford,buy,things,earn,halfpence,children,fair,taste,ripe,plum,bit,gingerbread,way,lives",0.00,
 We  ll bring some of the gingerbread home to her  shan  t we  brother ,bring gingerbread home brother,14.08,"bring,gingerbread,home,brother",0.00,
whispered little Anne ,whispered little Anne,0.00,"whispered,little,Anne",0.00,
The morning came  but no carriages were heard  though Paul and his sister had risen at five o  clock  that they might be sure to be ready for early travellers ,morning came carriages heard Paul sister risen clock sure ready early travellers,11.32,"morning,came,carriages,heard,Paul,sister,risen,clock,sure,ready,early,travellers",0.00,
Paul kept his scotcher poised upon his shoulder  and watched eagerly at his station at the bottom of the hill ,Paul kept scotcher poised shoulder watched eagerly station hill,10.00,"Paul,kept,scotcher,poised,shoulder,watched,eagerly,station,hill",0.00,
He did not wait long before a carriage came ,wait long carriage came,11.36,"wait,long,carriage,came",0.00,
He followed it up the hill  and the instant the postillion called to him  and bid him stop the wheels  he put his scotcher behind them  and found that it answered the purpose perfectly well ,followed hill instant postillion called bid stop wheels scotcher found answered purpose perfectly,11.58,"followed,hill,instant,postillion,called,bid,stop,wheels,scotcher,found,answered,purpose,perfectly",0.00,
Many carriages went by this day  and Paul and Anne received a great many halfpence from the travellers ,carriages went day Paul Anne received great halfpence travellers,8.74,"carriages,went,day,Paul,Anne,received,great,halfpence,travellers",0.00,
When it grew dusk in the evening  Anne said to her brother    I don  t think any more carriages will come by to   day ,grew dusk evening Anne said brother think carriages come day,11.86,"grew,dusk,evening,Anne,said,brother,think,carriages,come,day",0.00,
Let us count the halfpence  and carry them home now to grandmother ,Let count halfpence carry home grandmother,8.96,"Let,count,halfpence,carry,home,grandmother",0.00,
 No  not yet  answered Paul   let them alone    let them lie still in the hole where I have put them ,answered Paul let let lie hole,13.86,"answered,Paul,let,let,lie,hole",0.00,
I daresay more carriages will come by before it is quite dark  and then we shall have more halfpence ,daresay carriages come dark shall halfpence,12.87,"daresay,carriages,come,dark,shall,halfpence",0.00,
Paul had taken the halfpence out of his hat  and he had put them into a hole in the high bank by the roadside  and Anne said she would not meddle with them  and that she would wait till her brother liked to count them  and Paul said    If you will stay and watch here  I will go and gather some blackberries for you in the hedge in yonder field ,Paul taken halfpence hat hole high bank roadside Anne said meddle wait till brother liked count Paul said stay watch gather blackberries hedge yonder field,13.04,"Paul,taken,halfpence,hat,hole,high,bank,roadside,Anne,said,meddle,wait,till,brother,liked,count,Paul,said,stay,watch,gather,blackberries,hedge,yonder,field",0.00,
Stand you hereabouts  half   way up the hill  and the moment you see any carriage coming along the road  run as fast as you can and call me ,Stand hereabouts half way hill moment carriage coming road run fast,12.14,"Stand,hereabouts,half,way,hill,moment,carriage,coming,road,run,fast",0.00,
Anne waited a long time  or what she thought a long time  and she saw no carriage  and she trailed her brother  s scotcher up and down till she was tired ,Anne waited long time thought long time saw carriage trailed brother scotcher till tired,11.04,"Anne,waited,long,time,thought,long,time,saw,carriage,trailed,brother,scotcher,till,tired",0.00,
Then she stood still  and looked again  and she saw no carriage  so she went sorrowfully into the field  and to the hedge where her brother was gathering blackberries  and she said   Paul  I  m sadly tired  SADLY TIRED ,stood looked saw carriage went sorrowfully field hedge brother gathering blackberries said Paul sadly tired SADLY TIRED,10.05,"stood,looked,saw,carriage,went,sorrowfully,field,hedge,brother,gathering,blackberries,said,Paul,sadly,tired,SADLY,TIRED",0.00,
said she   and my eyes are quite strained with looking for chaises  no more chaises will come to   night  and your scotcher is lying there  of no use  upon the ground ,said eyes strained looking chaises chaises come night scotcher lying use ground,11.38,"said,eyes,strained,looking,chaises,chaises,come,night,scotcher,lying,use,ground",0.00,
Have not I waited long enough for to   day  Paul ,waited long day Paul,12.24,"waited,long,day,Paul",0.00,
 Oh  no  said Paul   here are some blackberries for you  you had better wait a little bit longer ,Oh said Paul blackberries better wait little bit longer,9.28,"Oh,said,Paul,blackberries,better,wait,little,bit,longer",0.00,
Perhaps a carriage might go by whilst you are standing here talking to me ,carriage whilst standing talking,13.51,"carriage,whilst,standing,talking",0.00,
Anne  who was of a very obliging temper  and who liked to do what she was asked to do  went back to the place where the scotcher lay  and scarcely had she reached the spot  when she heard the noise of a carriage ,Anne obliging temper liked asked went place scotcher lay scarcely reached spot heard noise carriage,13.21,"Anne,obliging,temper,liked,asked,went,place,scotcher,lay,scarcely,reached,spot,heard,noise,carriage",0.00,
She ran to call her brother  and to their great joy  they now saw four chaises coming towards them ,ran brother great joy saw chaises coming,12.12,"ran,brother,great,joy,saw,chaises,coming",0.00,
Paul  as soon as they went up the hill  followed with his scotcher  first he scotched the wheels of one carriage  then of another  and Anne was so much delighted with observing how well the scotcher stopped the wheels  and how much better it was than stones  that she forgot to go and hold her brother  s hat to the travellers for halfpence  till she was roused by the voice of a little rosy girl  who was looking out of the window of one of the chaises ,Paul soon went hill followed scotcher scotched wheels carriage Anne delighted observing scotcher stopped wheels better stones forgot hold brother hat travellers halfpence till roused voice little rosy girl looking window chaises,12.11,"Paul,soon,went,hill,followed,scotcher,scotched,wheels,carriage,Anne,delighted,observing,scotcher,stopped,wheels,better,stones,forgot,hold,brother,hat,travellers,halfpence,till,roused,voice,little,rosy,girl,looking,window,chaises",0.00,
 Come close to the chaise   door  said the little girl   here are some halfpence for you ,Come close chaise door said little girl halfpence,8.99,"Come,close,chaise,door,said,little,girl,halfpence",0.00,
Anne held the hat  and she afterwards went on to the other carriages ,Anne held hat went carriages,11.59,"Anne,held,hat,went,carriages",0.00,
Money was thrown to her from each of them  and when they had all gotten safely to the top of the hill  she and her brother sat down upon a large stone by the roadside  to count their treasure ,Money thrown gotten safely hill brother sat large stone roadside count treasure,14.06,"Money,thrown,gotten,safely,hill,brother,sat,large,stone,roadside,count,treasure",0.00,
First they began by counting what was in the hat    One  two  three  four halfpence ,began counting hat halfpence,13.10,"began,counting,hat,halfpence",0.00,
 But  oh  brother  look at this ,oh brother look,9.38,"oh,brother,look",0.00,
exclaimed Anne   this is not the same as the other halfpence ,exclaimed Anne halfpence,13.11,"exclaimed,Anne,halfpence",0.00,
 No  indeed  it is not  cried Paul   it is no halfpenny  it is a guinea  a bright golden guinea ,cried Paul halfpenny guinea bright golden guinea,12.50,"cried,Paul,halfpenny,guinea,bright,golden,guinea",0.00,
said Anne  who had never seen a guinea in her life before  and who did not know its value   and will it do as well as a halfpenny to buy gingerbread ,said Anne seen guinea life know value halfpenny buy gingerbread,14.09,"said,Anne,seen,guinea,life,know,value,halfpenny,buy,gingerbread",0.00,
I  ll run to the fruit   stall  and ask the woman  shall I ,run fruit stall ask woman shall,11.86,"run,fruit,stall,ask,woman,shall",0.00,
 No  no  said Paul   you need not ask any woman  or anybody but me  I can tell you all about it  as well as anybody in the whole world ,said Paul need ask woman anybody tell anybody world,14.81,"said,Paul,need,ask,woman,anybody,tell,anybody,world",0.00,
